rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
882,Jelena Proshina,Sunny,,Large,LVA,17.5412,6.6503,903.6,Competitor,true,4,Polish Open 2025 (IN & L)
883,Ieva Nomeikait?,,Amurskaya Zvezda Yagodka Ice Cream,Large,,17.3134,6.5935,901.3,Competitor,true,4,Midsummer Dog Sports Festival 2024
884,Jouni Orenius,Amidala,,Large,SWE,17.4653,6.6504,900.6,Competitor,true,4,Norwegian Open 2025
885,Kaiper Lisbeth,Yuuwa,,Large,AUT,15.7562,6.0822,900.4,Competitor,true,6,Prague Agility Party 2025
886,Mirit Shahar,Mika,,Large,,17.212,6.5975,896.8,Competitor,true,4,Hungarian Open 2025
887,Marko Visse,,Follow The Leader For Fire Rock,Large,EST,15.9683,6.1842,896.6,Competitor,true,5,Midsummer Dog Sports Festival 2024
888,Meisterl Melanie,Bonita,,Large,AUT,15.3606,6.0744,885.5,Competitor,true,6,Prague Agility Party 2024
889,Edita Namajūnienė,,Su meile Karino,Large,LTU,16.1578,6.3455,884.9,Competitor,true,5,Midsummer Dog Sports Festival 2025
890,Marko Visse,Fram,,Large,EST,14.0164,5.702,876.4,Competitor,true,7,Polish Open 2025 (IN & L)
891,Thomas Neubauer,,Wacky Race´s Gang Red,Large,,16.9741,6.7404,870.1,Competitor,true,4,Moravia Open 2025
892,Iryna Kutsenko,Chika,,Large,UKR,16.8763,6.7308,867.4,Competitor,true,4,Polish Open SOFT 2025 (IN & L)
893,Nana Gorjup,Rio,Shadow of aire Beyond Universe Rio,Large,SVN,16.6217,6.6924,861.8,Competitor,true,4,Helvetic Agility Masters 2025
894,marta porta,cp,,Large,ITA,15.8113,6.4674,856.4,Competitor,true,4,ProsecCup 2025
895,jose manuel Davila Rosales,PRIMULA,,Large,ITA,16.2749,6.6399,854.2,Competitor,true,4,Alpine Agility Open 2025
896,Judyta Dziwińska,Nani,,Large,POL,16.303,6.7369,843.7,Competitor,true,4,Polish Open 2024 (IN & L)
897,Wessel van Ginneken,Sir Lancelot,,Large,,15.7428,6.6445,832.4,Competitor,true,4,Dutch Open 2025
898,Isabela Koubová,Skic,,Large,CZE,13.4044,6.7367,727.8,Competitor,true,4,Polish Open SOFT 2025 (IN & L)
1,Martina Magnoli Klimesova,Malinka,Naga Jolokia Bonita Malinka,Medium,ITA,36.6275,1.5,2285.1,Elite,false,40,AWC 2025
2,Aneta Obrusníková,Arrya,Arrya Gates of Heaven,Medium,CZE,36.3376,1.5,2273.5,Elite,false,49,AWC 2025
3,Aneta Obrusníková,Black Swan Gates of Heaven,Black Swan Gates of Heaven,Medium,CZE,39.5721,3.145,2205.5,Elite,false,19,AWC 2025
4,Aneta Obrusníková,Chilli,Black Swan Gates of Heaven,Medium,CZE,37.7389,2.7002,2185.5,Elite,false,22,EO 2025
5,Jessica Flouret,Kira,Red Dingo Kira Ama Euskaldina,Medium,FRA,36.4829,2.4238,2168.5,Elite,false,24,AWC 2025
6,Dovilė Blažinauskaitė,Minsoo,,Medium,LTU,34.6623,1.8773,2161.2,Elite,false,29,"Polish Open 2026 (XS, S & M)"
7,Klára Kokešová,Roxy,,Medium,CZE,34.1187,1.7,2160.7,Elite,false,31,EO 2025
8,Nadine Kohl,Zola,Casa De Filler United Way Forus Zola,Medium,AUT,32.1525,1.5,2106.1,Elite,false,37,AWC 2025
9,Katerina Brizova,Fun,A3Ch French Kiss Anarchia,Medium,CZE,32.0927,1.5,2103.7,Elite,false,39,Prague Agility Party 2025
10,Giacomo Blessent,Like,An Artist Says A Hard Thing In A Simple Way,Medium,ITA,36.3935,3.4724,2039.0,Elite,false,17,AWC 2025
11,Olga Kwiecień,Maupka,Rebelle Fortis Milva De Bien-Aime,Medium,POL,30.6789,1.6119,2033.7,Elite,false,32,"Polish Open 2026 (XS, S & M)"
12,Lenka Fuksová,Hippie,Call Me Hippie Te Salutant,Medium,CZE,32.7907,2.3169,2033.6,Elite,false,25,AWC 2025
13,Roman Maruszczak,Zelda,Amazing Revolution Nangabet,Medium,POL,30.6687,1.8807,2001.1,Elite,false,29,"Polish Open 2026 (XS, S & M)"
14,Natali Happonen,Essie,Party Nonstop Estelle,Medium,EST,29.289,1.5,1991.6,Champion,false,64,"Polish Open 2026 (XS, S & M)"
15,Aneta Obrusníková,Ollie,Kehely McPotter´s Creek´s,Medium,CZE,32.831,2.6892,1990.5,Champion,false,22,Norwegian Open 2024
16,Toomas Pent,Mürru,Azzure Gates Of Heaven,Medium,EST,33.1757,2.9783,1969.6,Champion,false,20,"Polish Open 2026 (XS, S & M)"
17,Marion Svendsen,Ille,SheltieFun's Powerful Ille,Medium,NOR,34.2286,3.6433,1932.0,Champion,false,16,Norwegian Open 2025
18,Nataliia Denysenko,Ethan,Akiko Ethan Hant Incredible Happiness,Medium,UKR,28.352,1.9714,1897.5,Champion,false,28,"Polish Open SOFT 2025 (XS, S & M)"
19,Martina Konečná,Kao,,Medium,CZE,31.6846,3.4696,1851.0,Champion,false,17,"Polish Open 2026 (XS, S & M)"
20,Agata Paluch,Boom,I Am Miss Incredibly Amusing Unstoppable Dream Fci,Medium,POL,31.5387,3.4551,1846.9,Champion,false,17,"Polish Open SOFT 2025 (XS, S & M)"
21,Marie-Anna Kociánová,Cookie,Coca Cola Perla z Polabí,Medium,CZE,29.4647,2.8072,1841.7,Champion,false,21,"Polish Open 2026 (XS, S & M)"
22,Anna Plenk,Nanu,Nanu vom Schloss Judenau Nanu,Medium,AUT,32.266,3.8387,1830.0,Champion,false,15,AWC 2025
23,Hana Malá,Chuck,Chuck z Ušákova,Medium,CZE,27.5743,2.2909,1828.1,Champion,false,25,"Polish Open 2026 (XS, S & M)"
24,Barbara Członkowska,Molka,Pyrfecton Style Molly De La Mesta Pastores,Medium,POL,29.9712,3.129,1823.4,Champion,false,19,"Polish Open 2026 (XS, S & M)"
25,Linda Novothny,Vili,The South's Star Island Guy,Medium,HUN,30.3878,3.2687,1823.3,Champion,false,18,AWC 2025
26,Kamila Maj,Merci,,Medium,POL,28.4879,2.8044,1803.0,Champion,false,21,Moravia Open 2025
27,Pavlína Seyfriedová,Batgirl Peryhelium,,Medium,CZE,32.7648,4.2557,1799.9,Champion,true,13,Prague Agility Party 2025
28,Nele WEYMEERSCH,Pommelien,Cerunnos Jus de Pomme,Medium,BEL,31.3965,3.822,1797.2,Champion,false,15,Helvetic Agility Masters 2025
29,Carina Steinmetz,Amy,,Medium,DEU,29.6466,3.2439,1796.6,Champion,false,18,"Polish Open 2026 (XS, S & M)"
30,Einari Pekkala,Papu,Casse-Noisettes L'amour Naissant,Medium,FIN,29.2967,3.2454,1782.4,Champion,false,18,Nordic Agility Championship 2025
31,Natalia Vozdrohanova,Ready,Already Ready Go Incredible Happiness,Medium,UKR,32.9464,4.4777,1780.5,Champion,true,12,Moravia Open 2025
32,Gellért Marcell,Leó,,Medium,HUN,29.0788,3.2488,1773.3,Champion,false,18,Moravia Open 2025
33,Klára Kokešová,A3Ch Roxy,A3Ch Cerunnos Move it or Lose it,Medium,CZE,33.4803,4.7216,1772.6,Champion,true,11,Moravia Open 2025
34,Natalia Garastsenko,,JIANG BAI METIS,Medium,,32.0756,4.448,1749.3,Champion,true,12,Midsummer Dog Sports Festival 2025
35,Laura Reinhalter,Ria,,Medium,AUT,30.7184,4.0262,1745.6,Champion,true,14,Prague Agility Party 2024
36,Lucie Orbanová,Danny,A3Ch Danny von der Happy Horse Farm,Medium,CZE,30.0156,3.831,1740.9,Champion,false,15,"Polish Open SOFT 2025 (XS, S & M)"
37,Klára Kokešová,Mace,Move It Or Lose It Cerunnos,Medium,CZE,30.8288,4.2607,1721.9,Champion,true,13,EO 2025
38,Jarosław Burak,Perła,DREAM BLACK PEARL,Medium,POL,28.3918,3.6337,1699.6,Champion,false,16,"Polish Open 2026 (XS, S & M)"
39,Ugrin Babunski,Freya,Pumi Paniscus Bajka Freya,Medium,SVN,25.2445,2.6421,1692.7,Champion,false,22,AWC 2025
40,Vanaquer Léa,Orion,Orion Black Monster Des Iris Du Domaine Mouren,Medium,FRA,30.5801,4.4354,1691.0,Champion,true,12,EO 2025
41,Eliška Kaletová,Night,A3Ch X-White Night Koryfej,Medium,CZE,26.5407,3.1121,1688.2,Champion,false,19,Prague Agility Party 2025
42,Daria Denysenko,Van Helsing,,Medium,UKR,28.6542,3.8207,1687.7,Champion,false,15,Moravia Open 2025
43,Helmut Paulik,Kiwi,Montana's Spirit Kamikaze Kiwi,Medium,AUT,24.7378,2.5211,1687.0,Champion,false,23,Moravia Open 2025
44,Rudolf Broulík,,A3Ch Essi Daven Dancing in the Wind,Medium,CZE,26.9275,3.2623,1685.6,Champion,false,18,Prague Agility Party 2025
45,Pavlína Seyfriedová,Furi,,Medium,CZE,29.249,4.0549,1683.4,Champion,true,14,EO 2025
46,Rudolf Broulík,,A3Ch Halle Berry Sněžný tygr,Medium,CZE,25.4467,2.7947,1682.5,Champion,false,21,Prague Agility Party 2025
47,Renaud Mickael,Mikrulis,Mikrulis Wolverine of Break The Silence,Medium,FRA,31.1179,4.7258,1677.6,Champion,true,11,Prague Agility Party 2025
48,Magdalena Domańska,Gavu,Lagavulin Willa Mora,Medium,POL,23.6342,2.2863,1671.0,Champion,false,25,"Polish Open 2026 (XS, S & M)"
49,Klára Válková,Maisie,Kelemenki Until the Moon is no more Maisie,Medium,CZE,22.2892,1.8592,1668.5,Champion,false,29,"Polish Open 2026 (XS, S & M)"
50,Giedre Norvilaite,Jasperčiukas,Team Player Yaspi Gamtos Harmonija,Medium,LTU,26.4157,3.2461,1667.1,Champion,false,18,AWC 2025
51,Erwin Unger,Dexter,In Defence of Dreams Ponad Wszystk Dexter,Medium,AUT,23.0267,2.1522,1662.8,Champion,false,26,EO 2025
52,Rudolf Broulík,Bára,,Medium,CZE,23.3668,2.2744,1661.7,Champion,false,25,"Polish Open 2026 (XS, S & M)"
53,Nikolett Korcz,Csió,Tockins of Beauty and Beast,Medium,HUN,26.8266,3.4406,1660.2,Champion,false,17,EO 2025
54,Kaisa Tsäro,Zira,Wandapesa Coconut Zehra Zareen,Medium,EST,29.802,4.4784,1654.7,Champion,true,12,AWC 2025
55,Magda Gadomska,Kudeł,,Medium,POL,31.1757,4.9617,1651.6,Champion,true,10,"Polish Open 2026 (XS, S & M)"
56,Tamara Sedlmaier,You,Limited Edition Ash of Summergarden,Medium,AUT,30.3329,4.7126,1647.8,Champion,true,11,AWC 2024
57,Triine Piirsalu,Nomy,,Medium,EST,27.6754,3.8368,1646.6,Champion,false,15,"Polish Open SOFT 2025 (XS, S & M)"
58,Jesus Fernandez,Baileys,Spartan Wocker Atenea,Medium,ESP,32.6176,5.4846,1646.6,Champion,true,8,Midsummer Dog Sports Festival 2024
59,Kateřina Marešová,,A3Ch Coudy Czech Maparo Active,Medium,CZE,28.2005,4.0342,1643.9,Expert,true,14,Prague Agility Party 2025
60,Maria Ljungdahl,Limpan,Hammarstigen’s Mac Beltra,Medium,SWE,27.5369,3.8266,1642.3,Expert,false,15,Norwegian Open 2025
61,Adéla Maršálková,Víno,Good Wine z Vejřího hnízda Víno,Medium,CZE,24.8498,2.9463,1640.4,Expert,false,20,"Polish Open 2026 (XS, S & M)"
62,Natalia Santorek,Berunio,,Medium,POL,26.7569,3.6089,1637.2,Expert,false,16,"Polish Open SOFT 2025 (XS, S & M)"
63,Christine Chalancon,Irhaberki Rhythm'n'Blues,,Medium,AUS,32.0027,5.4155,1630.2,Expert,true,8,ProsecCup 2025
64,Tobias Wüst,Mercedes,Flair of Peanut with eager to work,Medium,DEU,30.6936,4.9865,1629.4,Expert,true,10,AWC 2025
65,Darius Kanapeckas,Froyg,,Medium,LTU,29.5842,4.7213,1616.8,Expert,true,11,"Polish Open 2026 (XS, S & M)"
66,Jana Jourová,,A3Ch Bebop Chancy Remus,Medium,AUS,28.6587,4.4129,1616.8,Expert,true,12,Prague Agility Party 2025
67,Bianca Teufl,Prim,Dazzling Primrose of Willow Road Prim,Medium,AUT,25.4148,3.4033,1608.2,Expert,false,17,EO 2025
68,Denisa Sommerová,,A3Ch Nougat Nutty Romy´s Choco,Medium,CZE,29.2022,4.6946,1604.7,Expert,true,11,Prague Agility Party 2025
69,Angelika Boigner,Soey,,Medium,AUT,23.8663,2.9234,1603.8,Expert,false,20,Slovenian Open 2025
70,Viennalisa Di Tullio,WITCH,,Medium,ITA,30.2131,5.0797,1599.0,Expert,true,9,Slovenian Open 2025
71,Wiktoria Werra,Frania,,Medium,POL,27.6189,4.2244,1597.8,Expert,true,13,"Polish Open 2026 (XS, S & M)"
72,Karolina Rogińska,Rosa,,Medium,POL,23.3133,2.7966,1596.9,Expert,false,21,"Polish Open 2026 (XS, S & M)"
73,Sophie Rosenberger,Pina,,Medium,AUT,27.5528,4.2104,1596.9,Expert,true,13,"Polish Open 2026 (XS, S & M)"
74,Oswald Haiderer,Norman,,Medium,AUT,24.6299,3.2497,1595.2,Expert,false,18,Austrian Agility Open 2025
75,Maria Sori,Daim,Runrunrun Double Down,Medium,FIN,30.575,5.232,1595.2,Expert,true,9,AWC 2025
76,Pau Serrano Ciratusa,Killer,Lasborras Just A Black Killer,Medium,ESP,29.7581,4.9829,1592.4,Expert,true,10,AWC 2025
77,Brizova Katerina,French Kiss,French Kiss Anarchia Fun,Medium,CZE,31.1699,5.4594,1591.7,Expert,true,8,Slovenian Open 2025
78,Angelika Brandl,Malou,,Medium,AUT,31.1559,5.5256,1583.2,Expert,true,8,Prague Agility Party 2024
79,Julie Celmar,Ink,Curly Leilani of Blue Bead,Medium,LUX,26.0638,3.8386,1581.9,Expert,false,15,AWC 2025
80,Silvan Zumthurm,Nigel,Freestyler of Noble County,Medium,CHE,28.5291,4.7227,1574.4,Expert,true,11,AWC 2025
81,Izabela Redo,Chilli,,Medium,POL,28.2958,4.7058,1567.1,Expert,true,11,"Polish Open SOFT 2025 (XS, S & M)"
82,Marianna Ududenko,Keysi,,Medium,UKR,21.7009,2.5251,1565.0,Expert,false,23,"Polish Open SOFT 2025 (XS, S & M)"
83,Barbora Kozlova,Jai,A3Ch Run For Fun Koryfej,Medium,CZE,26.6661,4.2169,1560.6,Expert,true,13,Prague Agility Party 2024
84,Zdenek Smrček,Ria,Glory Day ze Smrčkova dvora,Medium,SVK,26.6999,4.2432,1558.8,Expert,true,13,AWC 2025
85,Angelika Brandl,Bizkit,Pumi Paniscus Bizkit,Medium,AUT,25.8709,3.9832,1556.9,Expert,false,14,"Polish Open SOFT 2025 (XS, S & M)"
86,Camilla Zambotto,Zenith,Zenith Of Summergarden,Medium,ITA,29.5632,5.2327,1554.6,Expert,true,9,EO 2025
87,Giedre Norvilaite,Jaspis,,Medium,LTU,28.6721,4.937,1554.4,Expert,true,10,"Polish Open SOFT 2025 (XS, S & M)"
88,Alina Reincke,Franzl,Franzl vom Liether Gehölz Vom Liether Gehölz,Medium,DEU,27.5284,4.5718,1552.5,Expert,true,11,Norwegian Open 2025
89,Mickael Renaud,,Wolverine of break the silence,Medium,FRA,29.4532,5.2256,1551.1,Expert,true,9,AWC 2025
90,Svetlana  Kreslina,,Aucanada Gourmet Edition,Medium,LVA,27.6514,4.6537,1547.6,Expert,true,11,Moravia Open 2025
91,Agnes Csengö,Reeza,,Medium,NLD,27.6344,4.6837,1543.3,Expert,true,11,EO 2025
92,Tanja Raffler,Lupo,,Medium,DEU,20.7976,2.4214,1541.3,Expert,false,23,Prague Agility Party 2025
93,James Adams,Willow,Ag Ch Devongem Tiz Gold Standard,Medium,GBR,27.591,4.7143,1537.9,Expert,true,11,AWC 2025
94,Jutta Nedorn,Sunny,,Medium,ESP,24.7296,3.7893,1534.5,Expert,false,15,JOAWC/SOAWC 2025
95,Stefanie Unger,Nala,Dazzling Nala of Willow Road Nala,Medium,AUT,26.5645,4.4051,1534.0,Expert,true,12,EO 2025
96,Meszaros Petra,Kiito,Jumparound Come 'N Play With Me,Medium,HUN,28.074,4.9161,1533.0,Expert,true,10,Austrian Agility Open 2025
97,Hanna Jäntti,Gini,Entre Nous Véronique Bleue Gini,Medium,FIN,26.2882,4.397,1523.9,Expert,true,12,Slovenian Open 2025
98,Schönenberger Anna,Robin,Good Boy Robin Rose Speedlight,Medium,CHE,28.7579,5.2377,1521.8,Expert,true,9,Prague Agility Party 2025
99,Lidia Belyaeva,Marvitholl Glucose,,Medium,LVA,30.3893,5.7907,1520.7,Expert,true,7,AWC 2025
100,Emmiina Abrahamsson,Kuunhohteen Poutapilvi,,Medium,FIN,31.3173,6.1058,1520.0,Expert,true,6,AWC 2025
101,Adéla  Čejková,,A3Ch Discovery Černý Křišťál,Medium,,26.781,4.6275,1515.9,Expert,true,11,Moravia Open 2025
102,Rudolf Broulík,Sisi,,Medium,CZE,21.6928,2.94,1514.9,Expert,false,20,"Polish Open 2026 (XS, S & M)"
103,Maria Ljungdahl,Bojan,,Medium,SWE,25.4225,4.2,1512.9,Expert,true,13,Norwegian Open 2025
104,Marco Pini,Tokyo,I Am A Genius But No Body Knows It But Me,Medium,ITA,29.2667,5.4835,1512.6,Expert,true,8,AWC 2025
105,Jana Kubecová,,Alessia  z Oharců,Medium,CZE,27.4936,4.8959,1512.2,Expert,true,10,Prague Agility Party 2025
106,Abigail Beasley,Swindle,Mach2 Trinity Run Like You Stole It Mxs Mjs Pjd Of Cgc,Medium,USA,26.2626,4.4886,1511.9,Expert,true,12,AWC 2025
107,Deb Schulman,Trek,,Medium,USA,29.3701,5.5273,1511.5,Expert,true,8,EO 2025
108,Pupík Petr,Tulla,,Medium,CZE,29.2664,5.5167,1508.6,Expert,true,8,Norwegian Open 2024
109,Leigh-Anne Dell-Brown,Echo,,Medium,DEU,28.0754,5.1371,1506.6,Expert,true,9,"Polish Open 2026 (XS, S & M)"
110,Dora Bertalan,Csipke,Köves-Bérci Betyár Bársonyos Berkenye,Medium,HUN,24.5517,3.9877,1503.5,Expert,false,14,EO 2025
111,Viktoria Mayrhofer,Hazy,Last Purple Haze Of Chocolate Dynamite,Medium,AUT,28.13,5.1876,1502.7,Expert,true,9,EO 2025
112,Alejandro Parra,Alma,,Medium,ESP,28.2828,5.2434,1502.1,Expert,true,9,EO 2025
113,Maija Hiekkala,LAHJAKAS GLORIA,,Medium,,28.6093,5.4176,1494.3,Expert,true,8,Midsummer Dog Sports Festival 2025
114,Marina Beshovishka,Eip,Köves-Bérci Betyár Cikk-Cakk,Medium,BGR,26.8194,4.8496,1490.8,Expert,true,10,"Polish Open 2026 (XS, S & M)"
115,Valentyna Riezanova,Jera,My Mad Dream Avada Kedavra Jera,Medium,UKR,27.0583,4.9468,1488.7,Expert,true,10,AWC 2024
116,Deimilė Gasparavičiūtė,Ajus,,Medium,LTU,24.1419,4.0054,1485.0,Expert,true,14,EO 2025
117,Denisa Sommerova,Nůťa,,Medium,CZE,26.1913,4.7002,1483.6,Expert,true,11,Prague Agility Party 2024
118,Hana Kubíčková,,Dragon Lady Alkyra Dragi,Medium,CZE,25.3595,4.438,1481.8,Expert,true,12,Moravia Open 2025
119,Anni Keto,,KAMUNKORVEN ÅSVALD ÅBO,Medium,,27.3025,5.1367,1475.7,Expert,true,9,Midsummer Dog Sports Festival 2025
120,Radana Vykydalová,Lety,,Medium,CZE,26.5069,4.8736,1475.4,Expert,true,10,"Polish Open 2026 (XS, S & M)"
121,Päivi Männistö-Rahunen,Cimillan Jäätäväilmestys,,Medium,FIN,27.8196,5.3786,1467.3,Expert,true,8,JOAWC/SOAWC 2024
122,Janne Lise de Boer,Dalí,Amazing Dalí (Here To Be Amazing Dalí (dalí)),Medium,NLD,26.0919,4.807,1466.8,Expert,true,10,AWC 2025
123,Urbanová Lenka,Tala,,Medium,CZE,28.1808,5.5051,1466.6,Expert,true,8,Prague Agility Party 2025
124,Eszter Kovács,Nova,Fancing on Fire Nova,Medium,,27.0067,5.1263,1465.1,Expert,true,9,Moravia Open 2025
125,Bianka Göbel,X,Be the best Xcuse,Medium,DEU,28.0033,5.472,1463.5,Expert,true,8,Prague Agility Party 2024
126,Alexandra Slezáková,Benji,Archibald Gates of Heaven,Medium,SVK,28.893,5.7736,1462.9,Expert,true,7,AWC 2024
127,Jourová Jana,Bí,,Medium,CZE,28.9888,5.8061,1462.8,Expert,true,7,Prague Agility Party 2024
128,Charlotte Corthals,Nala,,Medium,BEL,24.9577,4.4767,1461.1,Expert,true,12,EO 2025
129,Anna Kapińska,Zimba,Elsa Zimba Consensus,Medium,POL,29.8248,6.113,1459.4,Expert,true,6,"Polish Open SOFT 2024 (XS, S & M)"
130,Roman Maruszczak,Punia Zeldunia,,Medium,POL,29.6537,6.0832,1456.2,Expert,true,6,Slovenian Open 2024
131,Silas Boogk,Gadget,Enjoy The Magic Moment Find The Key,Medium,DEU,27.7904,5.5072,1450.8,Expert,true,8,AWC 2024
132,Natalia Santorek,Granda,,Medium,POL,26.8366,5.2171,1447.4,Expert,true,9,"Polish Open SOFT 2025 (XS, S & M)"
133,Adéla Řeholová,Cína,,Medium,CZE,29.2135,6.0107,1447.3,Expert,true,6,"Polish Open 2026 (XS, S & M)"
134,Anabella Kokalj,RIMA,ROYAL REJOICE RIMA DU PIC D ARBIZON RIMA,Medium,SVN,23.0129,3.9719,1443.9,Expert,false,14,Slovenian Open 2025
135,Casey Keller,Fidget,Cerunnos Molotov Cocktail Ax Axj Cgc Tki,Medium,USA,29.4548,6.1233,1443.4,Expert,true,6,AWC 2025
136,Laurent Lucie-Marie,Lagoon,,Medium,FRA,27.5735,5.5041,1442.4,Expert,true,8,Prague Agility Party 2024
137,Olga Kwiecień,Pucuś,,Medium,POL,24.9952,4.6571,1441.0,Expert,true,11,Prague Agility Party 2024
138,Mia-Kärt Kaas,Caro,,Medium,EST,26.7221,5.2394,1440.2,Expert,true,9,AWC 2025
139,Liebhaber Judit,Pulcsi,Lancelot from Golden Regia,Medium,HUN,29.1451,6.0548,1439.2,Expert,true,6,AWC 2025
140,Lucie  Bidlová,,A3Ch Ember Ellin  Bellamoon,Medium,,24.8547,4.639,1437.5,Expert,true,11,Prague Agility Party 2025
141,Holti Krisztina,Forrest Gump,,Medium,HUN,22.8083,3.9648,1436.6,Expert,false,14,"Polish Open 2026 (XS, S & M)"
142,Jesus Fernandez Crespo,Baileys,Spartan Wocker Atenea Baileys,Medium,ESP,29.2099,6.1198,1434.0,Expert,true,6,AWC 2025
143,Jesper Vind Jensen,Luzon,,Medium,DNK,26.4513,5.2025,1433.7,Expert,true,9,Norwegian Open 2025
144,Carina Steinmetz,Ivy,,Medium,DEU,29.8719,6.3438,1433.6,Expert,true,5,"Polish Open 2026 (XS, S & M)"
145,Just Sina,Oops,,Medium,DEU,29.1734,6.1141,1433.2,Expert,true,6,Prague Agility Party 2024
146,Kateřina Marešová,Coudík,,Medium,CZE,25.5721,4.9362,1430.5,Expert,true,10,"Polish Open 2025 (XS, S & M)"
147,Maryníková Veronika,Loki,,Medium,CZE,27.9724,5.8046,1422.3,Expert,true,7,EO 2025
148,Mia Põder,Felö,,Medium,EST,27.8124,5.7652,1420.7,Expert,true,7,"Polish Open 2026 (XS, S & M)"
149,Cornelia Gauter,Prime,New Silver Star Prime des Mille Eclats des Tournesols,Medium,DEU,27.8082,5.8117,1414.9,Expert,true,7,JOAWC/SOAWC 2025
150,Adéla Řeholová,Cínka,,Medium,CZE,29.6507,6.4385,1413.4,Expert,true,5,"Polish Open SOFT 2025 (XS, S & M)"
151,Kristýna Schreierová,Karel,,Medium,CZE,29.6493,6.4407,1413.1,Expert,true,5,"Polish Open 2025 (XS, S & M)"
152,Sanna Helenius,Fei,Jumparound Everybody Dance Now,Medium,FIN,26.7607,5.4792,1412.9,Expert,true,8,AWC 2025
153,Jarkko Hietasara,Arvo,Tuohinon Joss Jovani,Medium,FIN,27.6949,5.8066,1411.0,Expert,true,7,Nordic Agility Championship 2025
154,Bianca Sanstra,Xcusemii,XcuseMii To Be Eagel  Of The Five Colors,Medium,NLD,25.1458,4.9605,1410.6,Expert,true,10,Prague Agility Party 2025
155,Liukka Ville,Ena,ENA DE AGUAMARINA,Medium,FIN,26.7221,5.5006,1408.8,Expert,true,8,Prague Agility Party 2024
156,Anne Lenz,Rosalie,Runrunrun Daddy's Girl,Medium,DEU,28.5548,6.1245,1407.2,Expert,true,6,AWC 2025
157,Svetlana  Kreslina,,Smile Angel Hypnodancer,Medium,LVA,26.3328,5.3858,1407.0,Expert,true,8,Midsummer Dog Sports Festival 2024
158,Hana Malá,Dotty,,Medium,CZE,26.4924,5.4569,1404.9,Expert,true,8,"Polish Open 2026 (XS, S & M)"
159,donata ghiringhelli,Poket,,Medium,ITA,28.0413,5.9763,1404.5,Expert,true,6,ProsecCup 2025
160,Triine Piirsalu,Mürru,,Medium,EST,29.4272,6.4425,1404.0,Expert,true,5,"Polish Open SOFT 2025 (XS, S & M)"
161,Aušra Volosenkinienė,Andora,,Medium,LTU,21.4012,3.787,1401.6,Expert,false,15,"Polish Open 2026 (XS, S & M)"
162,Gilles Welfringer,G-Force,Enjoy The Magic Moment G-Force,Medium,LUX,25.7387,5.2354,1401.3,Expert,true,9,EO 2025
163,Priscilia Ador,Maui,Rien À Prouver Juste À Rêver De La Stella Del Pyrame,Medium,FRA,26.579,5.5197,1400.8,Expert,true,8,EO 2025
164,Sonia Carretero,Ash,,Medium,ESP,26.2419,5.4296,1398.1,Expert,true,8,Slovenian Open 2024
165,Åsa Emanuelsson,Dia,Here To Be Anima-Dia Dia,Medium,SWE,24.7342,4.9543,1394.8,Expert,true,10,Norwegian Open 2025
166,Julie Dušková,Bazooka,,Medium,CZE,28.092,6.0995,1391.7,Expert,true,6,"Polish Open SOFT 2025 (XS, S & M)"
167,Svetlana Kreslina,Panther,,Medium,LVA,24.9897,5.0703,1391.1,Expert,true,9,"Polish Open SOFT 2025 (XS, S & M)"
168,Kaisa Tsäro,Zemi,Lizzira's Athletic Zafirah,Medium,EST,27.1356,5.7875,1390.9,Expert,true,7,AWC 2025
169,Magda Gadomska,Kudel,Kudel from Golden Regia,Medium,POL,29.0072,6.432,1388.4,Competitor,true,5,"Polish Open SOFT 2025 (XS, S & M)"
170,Mylen Sebastian,Dotty,,Medium,DEU,28.0523,6.1192,1387.8,Competitor,true,6,JOAWC/SOAWC 2025
171,Rudolf Broulík,Annie,Annie Rose Štěstí ze severu,Medium,CZE,25.0457,5.1282,1386.4,Competitor,true,9,Helvetic Agility Masters 2025
172,Bierleutgeb Sabrina,Nino,,Medium,AUT,23.7057,4.6854,1386.0,Competitor,true,11,Prague Agility Party 2025
173,Morgane Broudin,Moutik,Neket Moutig Miss Des Magies De L'Elislyne,Medium,FRA,26.9611,5.7832,1384.5,Competitor,true,7,Prague Agility Party 2025
174,Emilia Tziliou,Remeny,Koves-Berci Betyar Remeny,Medium,GRC,27.8495,6.0962,1382.4,Competitor,true,6,AWC 2025
175,Viktória Vanerková,Annie,Jannie Black Malá Magura,Medium,SVK,25.7895,5.4276,1380.3,Competitor,true,8,AWC 2024
176,Marina Selinger,Mr. Nash,,Medium,AUT,25.7779,5.4543,1376.6,Competitor,true,8,Austrian Agility Open 2025
177,Melanie PROUX,So,,Medium,FRA,26.6056,5.7441,1374.9,Competitor,true,7,EO 2025
178,Kaisa Tsäro,,Lizzira’s Athletic Zafirah,Medium,EST,26.6147,5.7491,1374.7,Competitor,true,7,Moravia Open 2024
179,Krisztina Beitl-Kabai,Hydro,Enjoy The Magic Moment Energetic Hydro,Medium,DEU,27.7101,6.1203,1374.0,Competitor,true,6,AWC 2024
180,Konecná Martina,Fantastic Knight,,Medium,CZE,29.6054,6.7514,1374.0,Competitor,true,4,Austrian Agility Open 2025
