rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
381,Tuula Kunnas,TAIKAPENNIN SAFI,,Small,,23.9637,3.3134,1560.9,Competitor,false,18,Midsummer Dog Sports Festival 2025
382,Kubecová Jana,Ari,,Small,CZE,29.7097,5.2398,1559.6,Competitor,true,9,Prague Agility Party 2024
383,Favari Cintia,Jumi,Unexpected Love of Summergarden,Small,HUN,28.1418,4.7209,1559.2,Competitor,true,11,AWC 2025
384,Matteo Baldini,Muffin,Only You La Parfaite Du Roc De La Bevera,Small,ITA,27.4182,4.5022,1556.5,Competitor,true,12,AWC 2024
385,di Geronimo  Christian,Piccole Ba,,Small,CZE,29.6064,5.2402,1555.4,Competitor,true,9,Prague Agility Party 2024
386,Anthony Aribart,,Oliya Du roc de la Bevera,Small,,31.275,5.8032,1554.6,Competitor,true,7,Prague Agility Party 2025
387,Angela Pecini,NOEL,,Small,ITA,28.8104,4.9824,1554.5,Competitor,true,10,JOAWC/SOAWC 2025
388,Reka Novak,Maeve,Endless love of Summergarden,Small,HUN,27.306,4.4886,1553.6,Competitor,true,12,Slovenian Open 2024
389,Soo yeon Choi,TOMMY,,Small,,31.19,5.7835,1553.6,Competitor,true,7,Midsummer Dog Sports Festival 2025
390,Natalja ŠOIS,,Virginia Woolf Iz Zamka Priora,Small,EST,27.1755,4.4989,1547.2,Competitor,true,12,Midsummer Dog Sports Festival 2025
391,Martina Konečná,Sofinka,,Small,CZE,30.1249,5.4842,1546.9,Competitor,true,8,"Polish Open 2026 (XS, S & M)"
392,Brigitt Braun,Joy,Joy Enjoy the Magic Moment Jungle Fever,Small,CHE,27.83,4.7261,1546.1,Competitor,true,11,Prague Agility Party 2025
393,Aneta Starzec,Astrid,Astrid Leti Jako Sheep,Small,POL,23.5929,3.3149,1545.9,Competitor,false,18,"Polish Open SOFT 2024 (XS, S & M)"
394,Timo Puusaari,,Double Barrel's Simone,Small,,27.8475,4.733,1545.9,Competitor,true,11,Midsummer Dog Sports Festival 2024
395,Luftinger Norbert,Kira,Kira Umbacher Spitze,Small,AUT,26.4437,4.2724,1545.1,Competitor,true,13,Prague Agility Party 2025
396,Margherita Silvi,Rokkitassun Cupcake,ROKKITASSUN I’M BLACK MAGIC BI,Small,ITA,27.063,4.4899,1543.7,Competitor,true,12,Slovenian Open 2025
397,Ania Jaworska,Zinna,,Small,POL,27.0499,4.489,1543.3,Competitor,true,12,"Polish Open 2026 (XS, S & M)"
398,Sigrid Schildermans,Wica,Wica A Million Smiles Wild Blue Wind,Small,BEL,24.5599,3.6647,1542.6,Competitor,false,16,Prague Agility Party 2025
399,Nathalie de Korte-Tarant,Zippy,,Small,FIN,29.28,5.239,1542.5,Competitor,true,9,Dutch Open 2025
400,Valentina Zanella,ROCKSTAR,,Small,ITA,25.1018,3.8492,1542.2,Competitor,false,15,ProsecCup 2025
401,Tereza Vacíková,Aiwa,Aiwa Od prachovských skal Aiwa,Small,CZE,27.704,4.7159,1542.2,Competitor,true,11,"Polish Open SOFT 2025 (XS, S & M)"
402,Zakotnik Vladimira,,Baldemar go with Moanaparas,Small,SVN,29.2642,5.2389,1541.9,Competitor,true,9,Austrian Agility Open 2025
403,Sofia Maria Papavero,cp,ROKKITASSUN WHY NOT,Small,ITA,26.9986,4.4924,1540.9,Competitor,true,12,ProsecCup 2025
404,Sabrina Malalan,cp,,Small,ITA,27.8587,4.794,1539.1,Competitor,true,10,ProsecCup 2025
405,Sofia Maria Papavero,,NICHA SURPRISE LADY IN BLUE,Small,ITA,31.7935,6.1068,1538.9,Competitor,true,6,ProsecCup 2025
406,Arndt Franziska,Yuca,,Small,DEU,30.9044,5.816,1538.3,Competitor,true,7,"Polish Open 2024 (XS, S & M)"
407,Dominika Gawińska,Lizzie,,Small,POL,29.1296,5.2274,1537.9,Competitor,true,9,"Polish Open SOFT 2024 (XS, S & M)"
408,Martina Binarová,,A3Ch Arrow Medy  Erya´s Elita,Small,,26.2077,4.2709,1535.8,Competitor,true,13,Moravia Open 2025
409,Mikuláš Kočvara,Ctirad,Ctirad Jet Bat,Small,CZE,30.8483,5.8197,1535.6,Competitor,true,7,JOAWC/SOAWC 2025
410,Elizaveta Kukarskikh,Zhora,,Small,SRB,27.5411,4.7197,1535.3,Competitor,true,11,Slovenian Open 2025
411,Tamulioniene Egle,Tokya,,Small,LTU,27.5926,4.7377,1535.2,Competitor,true,11,"Polish Open SOFT 2024 (XS, S & M)"
412,Gaby Kerkhoffs,Bowy,Jelle from Lady Lucia,Small,NLD,27.5654,4.7293,1535.1,Competitor,true,11,Norwegian Open 2024
413,Michala Krejčí,,Fall Into The Highlight of Impressive Twilight,Small,,26.1081,4.271,1531.8,Competitor,true,13,Moravia Open 2025
414,Lucie Frimmelová,,A3Ch True Love Tiffany vom Mehrental,Small,CZE,30.668,5.8069,1529.9,Competitor,true,7,Prague Agility Party 2025
415,Adrianna Mańczak,Papitto,,Small,POL,26.7162,4.4944,1529.3,Competitor,true,12,"Polish Open 2026 (XS, S & M)"
416,Martina Sigmundová,,Arisha Little Sweetie,Small,CZE,30.5398,5.7687,1529.3,Competitor,true,7,Moravia Open 2025
417,Guido Vatter,Noa,,Small,DEU,29.806,5.5296,1528.7,Competitor,true,8,JOAWC/SOAWC 2025
418,Katrin Dundychová,Daisy,,Small,CZE,26.6763,4.4909,1528.1,Competitor,true,12,"Polish Open SOFT 2025 (XS, S & M)"
419,Hanna Degerman,,TINY CHOICE ORTENSIA,Small,FIN,28.9024,5.2356,1527.8,Competitor,true,9,Midsummer Dog Sports Festival 2025
420,Elisa Lorenzini,,CUBA LIBRE -M,Small,ITA,30.6643,5.8365,1526.2,Competitor,true,6,ProsecCup 2025
421,Adrián Botka,,NRebelona Diabla z koloru,Small,SVK,31.4393,6.1006,1525.5,Competitor,true,6,Moravia Open 2025
422,Lucas Bong,,Jaxcprecious Gracie Superstar Snowchampz,Small,,30.5229,5.7953,1525.5,Competitor,true,7,Prague Agility Party 2025
423,Gaby Kerkhoffs,Quinn,Secret Fauquemont’s Treasure,Small,NLD,27.3169,4.7281,1525.3,Competitor,true,11,Norwegian Open 2024
424,Johanna Heinoja,,Scotstyles Sport Starlet,Small,,27.3126,4.7311,1524.8,Competitor,true,11,Midsummer Dog Sports Festival 2024
425,Tomanová Kateřina,Everlasting Daisy,,Small,CZE,28.8418,5.2409,1524.8,Competitor,true,9,Prague Agility Party 2024
426,Zsiros Tibor,Rézi,Arkovári Rézi Ragacs,Small,,27.9897,4.9669,1523.6,Competitor,true,10,Hungarian Open 2025
427,Liz Naylor,Skye,Ag Ch Devongem Bright Skye at Hornspike,Small,GBR,29.639,5.5254,1522.5,Competitor,true,8,AWC 2025
428,Jana Šedivá,Paty,,Small,CZE,31.3831,6.1082,1522.3,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
429,Lydia Karakonstanti,,Rokkitassun Apple of my Eye,Small,ITA,27.9607,4.9761,1521.3,Competitor,true,10,AWC 2025
430,Bram Hoogeveen,Quinta,,Small,NLD,28.713,5.233,1520.6,Competitor,true,9,Dutch Open 2025
431,Bászler Emese,Nala,Mystic Moonlight Black L'Amour Nala,Small,HUN,24.5515,3.8488,1520.2,Competitor,false,15,Slovenian Open 2025
432,Lenka Svaková,,Ikey Black Malá Magura,Small,,26.4698,4.4965,1519.2,Competitor,true,12,Moravia Open 2025
433,Vlasta Pirc,Arin,Mercedes Lovly Tina,Small,SVN,23.3831,3.4728,1518.6,Competitor,false,17,Slovenian Open 2024
434,Line Hvass Nielsen,Chloe,Mittlines Cry For A Shadow,Small,DNK,25.1008,4.0521,1517.8,Competitor,true,14,AWC 2025
435,Christian Di Geronimo,,JESSICA FLETCHER DELLA LINEA DEI PENSIERI,Small,ITA,31.2439,6.1008,1517.7,Competitor,true,6,ProsecCup 2025
436,Carlo Zambotto,,FACE OF GOLD OF SUMMERGARDEN,Small,ITA,30.3749,5.8113,1517.6,Competitor,true,7,EO 2025
437,Anne Lefstad,Lumi,Sparkling Stardust Petite Lumi,Small,NOR,23.8742,3.6719,1514.3,Competitor,false,16,Norwegian Open 2025
438,Angela Koopman,Miss Bootz,,Small,NLD,28.5672,5.2438,1513.4,Competitor,true,9,Dutch Open 2025
439,Lucy Conway,Casino,Mezonyx All In On Black AW(S),Small,GBR,27.7759,4.9878,1512.5,Competitor,true,10,EO 2025
440,Svetlana Kreslina,Chi,,Small,LVA,31.1564,6.1183,1512.1,Competitor,true,6,EO 2025
441,Pau Serrano Ciratusa,Nairobi,,Small,ESP,30.1917,5.8003,1511.6,Competitor,true,7,Prague Agility Party 2025
442,Nadine Felske,Ella,Circle of Life,Small,DEU,26.2621,4.5015,1510.3,Competitor,true,12,Prague Agility Party 2024
443,Flavia Militto,Izzie,,Small,ITA,28.4809,5.2419,1510.2,Competitor,true,9,EO 2025
444,Daniela Juwan,Trudy,My Magic Going For The Win Trudy,Small,AUT,23.7259,3.6605,1509.8,Competitor,false,16,Slovenian Open 2025
445,Jitka Drobečková,,A3Ch Avintos Flyerisa,Small,CZE,30.1,5.7997,1508.0,Competitor,true,7,Prague Agility Party 2025
446,Sarah Rutland,Primo,,Small,USA,26.171,4.4968,1507.2,Competitor,true,12,Norwegian Open 2025
447,Vanessa Remačová,Rocky,,Small,CZE,26.8853,4.7378,1506.9,Competitor,true,11,"Polish Open 2025 (XS, S & M)"
448,Hana Frimelová,Bio,Perfect Bio Stars Power Dogs,Small,CZE,28.4117,5.248,1506.7,Competitor,true,9,AWC 2024
449,Zanella Valentina,Sandybell,,Small,ITA,27.5911,4.9804,1506.0,Competitor,true,10,Austrian Agility Open 2025
450,Petra Hamsikova,Tali,,Small,CZE,30.0941,5.8171,1505.7,Competitor,true,7,"Polish Open 2024 (XS, S & M)"
451,Susanna Negri,IEEVAN,,Small,ITA,27.5704,4.9789,1505.4,Competitor,true,10,Alpine Agility Open 2025
452,Agnieszka Kowalik,Bibi,,Small,POL,26.139,4.5025,1505.3,Competitor,true,12,"Polish Open SOFT 2024 (XS, S & M)"
453,Nadine Hartlieb,Pebbles,,Small,DEU,30.0441,5.81,1504.6,Competitor,true,7,Norwegian Open 2025
454,Sonja Baum,Liz,,Small,FIN,27.512,4.9699,1504.1,Competitor,true,10,Dutch Open 2025
455,Nele WEYMEERSCH,Pelé,,Small,FIN,27.4843,4.9676,1503.3,Competitor,true,10,Dutch Open 2025
456,Tobias Wüst,Heidi,Heidi with eager to work,Small,DEU,28.3143,5.246,1503.1,Competitor,true,9,AWC 2025
457,Vesa Laikko,Huhu,,Small,FIN,30.8428,6.0921,1502.7,Competitor,true,6,Norwegian Open 2025
458,Michaela  Bělková,,Ever After Etty Bambabibi,Small,,26.7645,4.7351,1502.4,Competitor,true,11,Moravia Open 2025
459,Karolína Mikušová,Nikolett,,Small,SVK,30.0153,5.8189,1502.3,Competitor,true,7,EO 2025
460,Jo Gleed,Sinner,,Small,GBR,29.9635,5.8074,1501.6,Competitor,true,7,AWC 2024
461,Corinne Gysin,Hakuna Matata,Hakuna Matata a bolt from the Blue,Small,CHE,25.3714,4.2774,1501.6,Competitor,true,13,EO 2025
462,Elke Mauws,Emira,,Small,BEL,28.2463,5.242,1500.8,Competitor,true,9,EO 2025
463,Monique Hubrechts,Lucky,,Small,,28.1929,5.2334,1499.7,Competitor,true,9,Dutch Open 2025
464,Julie Krátká,Joya,,Small,CZE,25.9663,4.4962,1499.1,Competitor,true,12,"Polish Open 2025 (XS, S & M)"
465,Blahoušková Eva,Coletka,Coletka Pleasure of Friendship,Small,CZE,24.6593,4.061,1499.0,Competitor,true,14,Prague Agility Party 2025
466,Lucie Jerabkova,Jessie,,Small,CZE,25.9461,4.5009,1497.7,Competitor,true,12,"Polish Open SOFT 2024 (XS, S & M)"
467,Adriana Silvestrini,Cindy Crawford,Cindy Crawford Dream D&D Jack Cindy,Small,CHE,28.1399,5.2374,1497.1,Competitor,true,9,Slovenian Open 2025
468,Lia Francia,,O' PETIT BROOKLYN DE LA VALLEE DES FOULTIER,Small,FRA,25.8902,4.4936,1496.4,Competitor,true,12,ProsecCup 2025
469,Daša Zakotnik,Joki,Baldemar Go with Moanaparas Joki,Small,SVN,29.7825,5.8002,1495.3,Competitor,true,7,Slovenian Open 2025
470,Valentyna Riezanova,High,,Small,UKR,27.2431,4.9553,1495.1,Competitor,true,10,Hungarian Open 2025
471,Aleksandra Švaikovska,Kayo,KitFox Youkai Kayo,Small,LVA,24.534,4.0574,1494.5,Competitor,true,14,"Polish Open SOFT 2025 (XS, S & M)"
472,Divisova Alena,Good Girl,Good Girl Dai Muratori,Small,CZE,28.1031,5.249,1494.2,Competitor,true,9,AWC 2025
473,Iida Vakkuri,CIMILLAN JESTASSENTÄÄN,,Small,FIN,26.5671,4.7388,1494.0,Competitor,true,11,Midsummer Dog Sports Festival 2024
474,Maarit Niemelä,FELICIA,,Small,FIN,23.8158,3.8224,1493.9,Competitor,false,15,Midsummer Dog Sports Festival 2025
475,Zita Kralíkova,Keksík,,Small,CZE,29.7308,5.8146,1491.5,Competitor,true,7,"Polish Open 2024 (XS, S & M)"
476,Michèle Taffijn-du Bois,Dutch RePlay,Total Touch Don’t Stop Me Now,Small,NLD,25.1084,4.2761,1491.2,Competitor,true,13,Dutch Open 2025
477,Kasia Grupa,Heca,,Small,POL,27.9987,5.2449,1490.6,Competitor,true,9,"Polish Open SOFT 2025 (XS, S & M)"
478,Marta Klityńska,Lusia,,Small,POL,25.7528,4.5021,1489.9,Competitor,true,12,"Polish Open SOFT 2024 (XS, S & M)"
479,Strouhová Luba,Eli.,,Small,CZE,27.9599,5.2438,1489.1,Competitor,true,9,Prague Agility Party 2024
480,Sabina Bottari,Camillo,Wacky Race's Gang Camillo,Small,ITA,29.612,5.8119,1487.0,Competitor,true,7,AWC 2025
481,Isabelle Orenius Emanuelsson,,Sandvretens electric monki Monki,Small,SWE,31.4652,6.4322,1486.7,Competitor,true,5,Slovenian Open 2025
482,Elizabeth Naylor,Skye,,Small,GBR,31.5032,6.4473,1486.5,Competitor,true,5,EO 2025
483,Nicole Kelpen,,Hipp with eager to work,Small,DEU,24.6346,4.1627,1485.9,Competitor,true,13,Prague Agility Party 2025
484,Svenja Mund,Pickett,,Small,DEU,26.309,4.7321,1484.5,Competitor,true,11,"Polish Open 2026 (XS, S & M)"
485,Niina Laukkanen,,CARINOSTAFF ABOVE HEAVEN,Small,,28.651,5.5148,1484.3,Competitor,true,8,Midsummer Dog Sports Festival 2025
486,Parl Piret,Jacky,Brie One In A Million,Small,CZE,27.8295,5.244,1483.9,Competitor,true,9,Prague Agility Party 2024
487,Adlboller Claudia,Peppermint,Peppermint von Mehrental,Small,,27.0481,4.9844,1483.8,Competitor,true,10,Austrian Agility Open 2025
488,Heather Witt,Rowan,Foxpoint Ash And Elm And Rowan Too,Small,USA,28.64,5.5274,1482.3,Competitor,true,8,JOAWC/SOAWC 2025
489,Aleksandr Borisov,,AMBERYNLEA GONDEN WISHES,Small,,28.6056,5.5173,1482.1,Competitor,true,8,Midsummer Dog Sports Festival 2025
490,Zvonko Valencak,gizzy,,Small,SVN,29.3815,5.8061,1478.5,Competitor,true,7,Croatian Open 2024
491,Krauskopfová Lucie,Oriška,,Small,CZE,27.6734,5.242,1477.9,Competitor,true,9,Prague Agility Party 2024
492,Nicola Giraudi,Anita,Mind the dog Anita-f Anita,Small,ITA,31.2228,6.4247,1477.9,Competitor,true,5,Slovenian Open 2025
493,Jan Lok,Jacey,,Small,NLD,28.5215,5.5246,1477.9,Competitor,true,8,EO 2025
494,Erika  Gašparová,,Amromeka Illuminating yellow,Small,SVK,29.2906,5.7863,1477.3,Competitor,true,7,Moravia Open 2024
495,Sanna Rosengren,Pidgey,,Small,SWE,31.2186,6.4395,1476.0,Competitor,true,5,Norwegian Open 2025
496,Sofie Lourié,Bagge,Sofalex Bagare Bobson,Small,SWE,26.0602,4.726,1475.3,Competitor,true,11,EO 2025
497,Chloe Cooper,Sweep,Aint He Sweep,Small,GBR,29.336,5.8182,1475.2,Competitor,true,7,JOAWC/SOAWC 2025
498,Melicharová Kateřina,Hexie,,Small,CZE,27.5838,5.2377,1474.8,Competitor,true,9,Prague Agility Party 2024
499,Taavi Vaino,Adamin,Zicere Agile Adamin,Small,EST,26.8253,4.9874,1474.5,Competitor,true,10,JOAWC/SOAWC 2024
500,Nadia  Serhiienko,,Golden Machaon Bianca Butterfly,Small,,30.1523,6.1031,1473.7,Competitor,true,6,Moravia Open 2025
501,Markéta Mašková,Mayla,,Small,CZE,24.6285,4.2668,1473.1,Competitor,true,13,"Polish Open SOFT 2025 (XS, S & M)"
502,Denise Kilpatrick,,Too hot to handle Rokkitassun,Small,,29.2179,5.7979,1473.0,Competitor,true,7,Prague Agility Party 2025
503,Sheryl Gaub,Scape,Together Forever Koryfej,Small,LUX,28.3657,5.5189,1472.4,Competitor,true,8,AWC 2025
504,Nuša Pečnik,Mars,,Small,SVN,29.1627,5.7863,1472.1,Competitor,true,7,Croatian Open 2024
505,Rebecca Potosky,,Blue Cedar Hearts Ignite,Small,ITA,25.9953,4.7369,1471.4,Competitor,true,11,Midsummer Dog Sports Festival 2024
506,Romana Plánková,Buddy,,Small,,29.9662,6.0683,1470.4,Competitor,true,6,Moravia Open 2025
507,Louise Godwin,Drift,The Fate Of The Furious,Small,GBR,27.4995,5.25,1470.0,Competitor,true,9,EO 2025
508,Margraf Lisa,Inchi,,Small,DEU,27.4555,5.243,1469.1,Competitor,true,9,Prague Agility Party 2024
509,Tangerini Valentina,Exotic Bamboo,,Small,CZE,27.4633,5.248,1468.8,Competitor,true,9,Prague Agility Party 2024
510,Joanna Schwarz,Gigi,,Small,POL,30.0586,6.1131,1468.8,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
511,Karmen Jurkovič Fajs,Carlos,Carlos my sweet hero,Small,,26.4948,4.934,1467.7,Competitor,true,10,Moravia Open 2025
512,Małgorzata Riedel,Lucky,Lucky Luke Lindeza Fci,Small,POL,27.4113,5.243,1467.3,Competitor,true,9,"Polish Open SOFT 2024 (XS, S & M)"
513,Jose Martínez Moreno,Newton,,Small,ESP,29.0754,5.8182,1464.8,Competitor,true,7,JOAWC/SOAWC 2025
514,Tatjana Sabiun,Daiki,,Small,LTU,29.8952,6.0996,1463.9,Competitor,true,6,"Polish Open 2025 (XS, S & M)"
515,Mariann Rebane,Berke,,Small,EST,28.8375,5.748,1463.7,Competitor,true,7,"Polish Open SOFT 2025 (XS, S & M)"
516,Srová Sofie,Izí,,Small,,29.9352,6.1158,1463.5,Competitor,true,6,Austrian Agility Open 2025
517,Jenna Olli,,JACKXELLENT BRITNEY ANN,Small,,26.5134,4.9772,1463.3,Competitor,true,10,Midsummer Dog Sports Festival 2024
518,Linda Loikkanen,Lyx,Be Mine Of Impressive Twilight,Small,FIN,23.1667,3.8621,1463.2,Competitor,false,15,EO 2024
519,Kathrin Nielsen,Bo,,Small,DEU,23.7603,4.0623,1462.9,Competitor,true,14,"Polish Open SOFT 2025 (XS, S & M)"
520,Tero Liljeblom,,MUKAMAS JÄNNÄN ÄÄRELLÄ,Small,,29.0111,5.8129,1462.9,Competitor,true,7,Midsummer Dog Sports Festival 2025
521,Sascha Vadagnin,Haýlíe,,Small,CHE,28.8897,5.7776,1462.3,Competitor,true,7,Slovenian Open 2024
522,Tiphanie Mauroux,Carioca,Carioca Dance With Me of Impressive Twilight,Small,CHE,28.0931,5.5182,1461.5,Competitor,true,8,JOAWC/SOAWC 2025
523,Barbara Feer,Panfeng,Nightfire's Big And Beautiful,Small,CHE,28.1144,5.5264,1461.4,Competitor,true,8,EO 2024
524,Claudia Silvio,,ULULALLALUNA NETEB DU NIL,Small,ITA,28.0837,5.5203,1460.9,Competitor,true,8,Alpine Agility Open 2025
525,Hilda Schriek,Betty Boop,,Small,,27.2325,5.2369,1460.9,Competitor,true,9,Dutch Open 2025
526,Elena Medová,,Di Wonder Woman Rose speedlight,Small,,25.0071,4.497,1460.6,Competitor,true,12,Moravia Open 2025
527,Anezka Michajlukova,Cia,Cia z Lece u Karlstejna,Small,CZE,28.0021,5.5086,1459.1,Competitor,true,8,JOAWC/SOAWC 2025
528,Max Sprinz,Redefined Benefits,Redefined Ascending Remix,Small,DEU,26.3079,4.9481,1458.5,Competitor,true,10,Midsummer Dog Sports Festival 2024
529,Inglin Sandra,Nibs,,Small,CHE,29.7003,6.0826,1458.1,Competitor,true,6,Austrian Agility Open 2025
530,Signy-elise Løvdal,Alva,Shatenas Unique Alva of Paris,Small,NOR,28.6804,5.7566,1456.4,Competitor,true,7,Norwegian Open 2025
531,Paula Lohiniva,Esme,,Small,FIN,28.8028,5.8056,1455.4,Competitor,true,7,Norwegian Open 2025
532,Kaylee van der Reijden,Harley,,Small,,27.083,5.2354,1455.1,Competitor,true,9,Dutch Open 2025
533,Prospero Pisto,Nancy,,Small,ITA,28.7785,5.8169,1453.1,Competitor,true,7,JOAWC/SOAWC 2025
534,Slava Subacius,Cinderella,,Small,,30.647,6.4432,1452.7,Competitor,true,5,Midsummer Dog Sports Festival 2024
535,Sonia Gerard,Diaz,,Small,,27.0023,5.2351,1451.9,Competitor,true,9,Dutch Open 2025
536,Mirit Shahar,M,,Small,,30.4825,6.4,1451.3,Competitor,true,5,Hungarian Open 2025
537,Vlasta Pirc,Quick,,Small,SVN,25.4452,4.7229,1451.1,Competitor,true,11,Slovenian Open 2024
538,Silvia Kohler,FCI,Cassis noir du paradis des castors,Small,CHE,28.7229,5.8152,1451.1,Competitor,true,7,JOAWC/SOAWC 2025
539,Andrea Strehl,Murphy,Bumblebee Mountains One and Only little Murphy,Small,DEU,27.8085,5.5275,1449.0,Competitor,true,8,JOAWC/SOAWC 2025
540,Wittrich Jennifer,Crazy,Energetic Devil Acting Crazy,Small,AUT,26.1085,4.9731,1447.6,Competitor,true,10,Austrian Agility Open 2025
541,Denys Batiuk,Briulia,,Small,UKR,26.8773,5.2366,1446.7,Competitor,true,9,"Polish Open 2025 (XS, S & M)"
542,Isabelle De Zwart,Freya,,Small,,26.8949,5.2444,1446.5,Competitor,true,9,Dutch Open 2025
543,Chrysoula Chasapi,Bee,Black River Kennel American Beauty Bee,Small,GRC,24.6158,4.4887,1446.0,Competitor,true,12,EO 2025
544,Sonja Frick,Hashi,,Small,AUT,29.4241,6.1068,1444.2,Competitor,true,6,Croatian Open 2024
545,Patricia Guyot,Iris,,Small,BEL,28.5527,5.8185,1443.9,Competitor,true,7,JOAWC/SOAWC 2025
546,Barbara Feer,Tourbillon,Tourbillon du grand Champ d'Aubertans,Small,CHE,27.662,5.5284,1443.1,Competitor,true,8,JOAWC/SOAWC 2025
547,Francesca Braghetto,,KODA FRATELLO ORSO,Small,ITA,24.2498,4.4005,1441.9,Competitor,true,12,ProsecCup 2025
548,Daniel Schröder,Via,Come as you are@eager 2 work,Small,DEU,27.6031,5.5196,1441.8,Competitor,true,8,EO 2025
549,Pavol Vakonič,Ariva,Rokkitassun Ariva Amore,Small,SVK,26.7776,5.2465,1441.5,Competitor,true,9,AWC 2024
550,Linda Lidgren,,Hunterfull New Journey,Small,SWE,29.2822,6.0875,1440.8,Competitor,true,6,AWC 2025
551,Marcela Olejárová,,Joyful life Perla z Polabí,Small,,24.4757,4.4869,1440.6,Competitor,true,12,Moravia Open 2025
552,Benoit Lambrigts,Rey,,Small,BEL,27.5678,5.5242,1439.8,Competitor,true,8,EO 2025
553,Matilda Mäkinen,Esme,,Small,FIN,28.4426,5.8178,1439.6,Competitor,true,7,EO 2025
554,Denise Schrama,Louie,,Small,,26.6944,5.2362,1439.4,Competitor,true,9,Dutch Open 2025
555,Samantha Klünder,Safiro,,Small,DEU,26.7219,5.2472,1439.2,Competitor,true,9,"Polish Open 2025 (XS, S & M)"
556,Benjamin Berchoux,Sativa,Sativa Du Domaine. De L'Harmonie,Small,FRA,27.5548,5.5257,1439.1,Competitor,true,8,AWC 2024
557,Pau Serrano Ciratusa,Adrenalina,,Small,ESP,30.3181,6.4469,1439.1,Competitor,true,5,EO 2025
558,Adrian Thomay,Jaize Molly,Jaize Fatranský sen,Small,SVK,27.5239,5.5181,1438.8,Competitor,true,8,Slovenian Open 2025
559,Fabienne Rimann,,A beautiful Night,Small,CHE,29.3115,6.1168,1438.4,Competitor,true,6,ProsecCup 2024
560,Daniele Cattaneo,Saki,,Small,ITA,29.2973,6.1207,1437.4,Competitor,true,6,ProsecCup 2024
561,Monika Adamson,Lili,,Small,EST,25.8931,4.9872,1437.3,Competitor,true,10,"Polish Open 2025 (XS, S & M)"
562,Adriana Silvestrini,,Blueberry Jam Agapito Hogidus Jolie,Small,CHE,30.1866,6.4199,1437.1,Competitor,true,5,Slovenian Open 2025
563,Patrycja Więckowska,Kebi,,Small,POL,29.1414,6.0716,1437.1,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
564,EVELINA FRANGIONI,,TYRIONIANNISTER DETTO BUD SPENCER,Small,ITA,29.1367,6.0847,1435.3,Competitor,true,6,ProsecCup 2025
565,Matilda Mäkinen,,Meu Amor’s Symphony,Small,FIN,28.1543,5.762,1434.7,Competitor,true,7,AWC 2025
566,Anna Maroušková,Brie,,Small,CZE,28.2918,5.8159,1433.8,Competitor,true,7,EO 2025
567,Riccardo Bertoldo,,KLIO BLACK OF SPRIGHTLINESS,Small,AUT,27.3896,5.5159,1433.7,Competitor,true,8,ProsecCup 2025
568,Frimmelová Alena,Zíček,,Small,CZE,26.5666,5.2472,1433.0,Competitor,true,9,Prague Agility Party 2024
569,Daria Amélie Tümpfel,Willy,,Small,DEU,27.3876,5.5245,1432.6,Competitor,true,8,Austrian Agility Open 2025
570,Oleksandra Ivashchenko,Shanty,,Small,DEU,30.1489,6.4456,1432.5,Competitor,true,5,EO 2025
571,César Martínez Bouzón,Myboo,,Small,ESP,30.1468,6.4446,1432.5,Competitor,true,5,EO 2025
572,Radka Sedláčková,,Amun   Andromeda´s Pink Stars,Small,CZE,24.9752,4.7345,1430.9,Competitor,true,11,Prague Agility Party 2025
573,Heidi Tanskanen,,ATSINAS DAKOTA MAI,Small,,25.5118,4.9147,1430.7,Competitor,true,10,Midsummer Dog Sports Festival 2024
574,Tomáš Neuhort,,Hätrygg Dai Muratori,Small,,24.2608,4.4997,1430.5,Competitor,true,12,Moravia Open 2025
575,Andrea Valentová,TIKI-TAKA,,Small,CZE,28.194,5.8103,1430.5,Competitor,true,7,Prague Agility Party 2025
576,Keida Raamat,,Flyland Fantacy Flyland,Small,EST,28.1565,5.7988,1430.4,Competitor,true,7,Prague Agility Party 2025
577,Kateřina Jelínková,,A3Ch Quinette Grey Sakké,Small,,28.1632,5.8026,1430.2,Competitor,true,7,Prague Agility Party 2025
578,Viviane Schneider,Lou,,Small,DEU,30.0676,6.441,1429.8,Competitor,true,5,"Polish Open 2025 (XS, S & M)"
579,Elin Bergendahl,Clay,,Small,NOR,30.0514,6.4455,1428.6,Competitor,true,5,Norwegian Open 2025
580,Hana Lim,CHOTANG'S GEUMGYUL,,Small,,27.2545,5.5255,1427.1,Competitor,true,8,Midsummer Dog Sports Festival 2025
581,Darius Guobys,Tukis,,Small,SVN,28.9295,6.0875,1426.7,Competitor,true,6,Croatian Open 2024
582,Halasi Fruzsina,Alfa,Bácskautcai My Little Bastard,Small,,24.825,4.7265,1425.8,Competitor,true,11,Hungarian Open 2025
583,Giulia Tanganelli,,BLACK RIVER KENNEL CAPITAN MARVEL,Small,ITA,28.354,5.903,1425.8,Competitor,true,6,ProsecCup 2025
584,Marlieke van Berkel,Suki,,Small,BEL,23.4661,4.2741,1425.8,Competitor,true,13,EO 2025
