rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
382,Langreiter Valentina,Unique,Mind The Dog Quantico,Large,AUT,28.2931,4.989,1533.0,Expert,true,10,Austrian Agility Open 2025
383,Veres Viola,Taki,Trust and Follow Noble Knight,Large,HUN,25.4987,4.0592,1532.9,Expert,true,14,Hungarian Open 2025
384,Joanna Fischer,Ossa,,Large,POL,26.1389,4.2734,1532.7,Expert,true,13,Polish Open 2026 (IN & L)
385,Manfred Mösinger,Alice,,Large,AUT,26.1471,4.2799,1532.3,Expert,true,13,Prague Agility Party 2024
386,LUCREZIA COZZOLI,cp,,Large,ITA,26.8165,4.5035,1532.2,Expert,true,12,ProsecCup 2025
387,Natalija Celic,Iv,Ask Her Dance In Extreme speed,Large,SRB,24.3047,3.6669,1532.2,Expert,false,16,AWC 2024
388,Nadja Zürrer,,Charming Lillybel vom Gempis,Large,,25.4718,4.0582,1531.9,Expert,true,14,Prague Agility Party 2025
389,Kristýna Hoftych,Life,,Large,CZE,23.2293,3.3128,1531.6,Expert,false,18,Polish Open 2026 (IN & L)
390,Mette Björne,Bug,Fyhr's Bug Bug,Large,SWE,26.0834,4.2684,1531.1,Expert,true,13,Slovenian Open 2025
391,Ida Qvarnström,Vinga,,Large,SWE,26.7024,4.4747,1531.1,Expert,true,12,Polish Open 2026 (IN & L)
392,Debora Magnani,,TIA DEI MATIBLU,Large,ITA,26.0795,4.2687,1530.9,Expert,true,13,ProsecCup 2025
393,Pierluigi Polesello,cp,,Large,ITA,26.7255,4.4854,1530.8,Expert,true,12,ProsecCup 2025
394,Paulina Suralińska,Py,,Large,POL,24.8614,3.8645,1530.7,Expert,false,15,Polish Open SOFT 2024 (IN & L)
395,Viki Frühwirth,Aldaron Rosita,Aldaron Rosita Rosita,Large,AUT,23.7281,3.4883,1530.5,Expert,false,17,Moravia Open 2025
396,Marie-Anna Kociánová,Showman,Greatest Showman Wonderfull Dream,Large,CZE,22.2097,2.9888,1529.7,Expert,false,20,Polish Open 2026 (IN & L)
397,Lucie Jordánová,Ace,,Large,CZE,23.6863,3.4858,1529.2,Expert,false,17,Polish Open SOFT 2025 (IN & L)
398,Tomasz Czekaj,,Cohen from Fairy Shadows,Large,POL,25.3599,4.0547,1527.8,Expert,true,14,Prague Agility Party 2025
399,Kati Koto,SUPERMAN,,Large,,24.1987,3.6708,1527.5,Expert,false,16,Midsummer Dog Sports Festival 2025
400,Rýznarová Darina,Zuki,A3Ch Born To Run Verline,Large,CZE,24.1937,3.6694,1527.4,Expert,false,16,Prague Agility Party 2025
401,Tuija Laurila,PEATDIGGER EDDIE,,Large,,23.0797,3.31,1526.0,Expert,false,18,Midsummer Dog Sports Festival 2025
402,Essi Moring,,CAPANDUS IRISH COFFEE,Large,,26.6633,4.5048,1526.0,Expert,true,12,Midsummer Dog Sports Festival 2024
403,Weronika Maciejewska,Susu,,Large,POL,23.0865,3.3131,1525.9,Expert,false,18,Polish Open 2026 (IN & L)
404,Katarzyna Tusińska,Hemp,Play with Madness Hemp,Large,POL,22.5824,3.1466,1525.7,Expert,false,19,Prague Agility Party 2025
405,Papinóth-Bartos Zsuzsanna,Chia,,Large,HUN,24.1296,3.6695,1524.8,Expert,false,16,Hungarian Open 2025
406,Anna Winkel,TurboToon,TurboToon Angel of the Moon TurboToon,Large,LUX,23.5538,3.4843,1524.0,Expert,false,17,Helvetic Agility Masters 2025
407,Alan Bray,Ticket,Ag Ch Devongem Blade Runner at Upanovatigers,Large,GBR,26.609,4.5059,1523.7,Expert,true,12,JOAWC/SOAWC 2025
408,Dovile Makselyte-Skliute,Desi,,Large,LTU,26.5984,4.5024,1523.6,Expert,true,12,Polish Open 2026 (IN & L)
409,Veronika Javorová,,Do My Best  Neverending Force,Large,,25.9247,4.2792,1523.5,Expert,true,13,Moravia Open 2025
410,Bierleutgeb Sabrina,Neo,,Large,AUT,24.6741,3.8628,1523.4,Expert,false,15,Austrian Agility Open 2025
411,Olga Schmidt,,KERTAKAIKKIAAN TÄÄ ON TÄTTÄHÄÄRÄ,Large,,23.0126,3.3107,1523.2,Expert,false,18,Midsummer Dog Sports Festival 2025
412,Priscilla Marocchini,cp,,Large,ITA,26.5719,4.4985,1523.1,Expert,true,12,ProsecCup 2025
413,Meredith Dalton,Crush,Fandabidozi I Have a Crush,Large,GBR,26.5787,4.5024,1522.9,Expert,true,12,AWC 2025
414,Anastasiia Kartashova,Burrito,,Large,UKR,25.2181,4.05,1522.7,Expert,true,14,Polish Open 2026 (IN & L)
415,Vittorio Felci,MYA,,Large,ITA,26.5724,4.5048,1522.3,Expert,true,12,JOAWC/SOAWC 2024
416,Gürtlerová Petra,Jen Almighty,,Large,CZE,24.6301,3.8579,1522.3,Expert,false,15,Prague Agility Party 2024
417,Jaakko Suoknuuti,,SHADOW OF AIRE TAKE A CHANCE,Large,FIN,26.5622,4.5042,1522.0,Expert,true,12,Midsummer Dog Sports Festival 2024
418,Tanja Fähndrich,Lycan,Aware of the Lycan of agile speed,Large,CHE,26.5339,4.5012,1521.2,Expert,true,12,EO 2025
419,Shannon Springford,Banter,Ag Ch Zhanisgo Give It Some Banter,Large,GBR,25.8455,4.2753,1520.8,Expert,true,13,AWC 2025
420,Lena Szynczewska,Reo,Reo z Wichrowego Skaliska,Large,POL,24.0111,3.6718,1519.8,Expert,false,16,Polish Open SOFT 2024 (IN & L)
421,Mandl Mösinger  Helene,Aragon,,Large,AUT,23.9942,3.6708,1519.3,Expert,false,16,Prague Agility Party 2025
422,Rachele Corradini,Omertà,,Large,FRA,27.1939,4.7386,1519.1,Expert,true,11,FMBB World Championship 2025
423,Ingrid Donny,Watson,With Power and Passion Watson on Fire Power and Passoin,Large,FIN,23.9806,3.6714,1518.7,Expert,false,16,Prague Agility Party 2025
424,Minihold Nicole,Rey,Austrian Legends Aireen Rey,Large,AUT,23.4221,3.4859,1518.6,Expert,false,17,Austrian Agility Open 2025
425,Josefine Munke,Moon,,Large,FIN,24.4995,3.8613,1516.6,Expert,false,15,Dutch Open 2025
426,Michaela Táflová,,And Fly High Be Different,Large,CZE,25.7528,4.28,1516.5,Expert,true,13,Prague Agility Party 2025
427,Jacopo Tata,,Q-MALIBU' DI CASA DEL BEATO,Large,ITA,26.4188,4.5032,1516.4,Expert,true,12,ProsecCup 2025
428,Sonja Mladek,Idefix,Idefix Of Jenniferamp#039s Bonfire,Large,,24.4909,3.8623,1516.2,Expert,false,15,Prague Agility Party 2025
429,Svetlana Kreslina,Konga,,Large,LVA,28.6434,5.2512,1515.6,Expert,true,9,Polish Open SOFT 2025 (IN & L)
430,Fukuko Kawasaki,Fame,,Large,JPN,25.72,4.2775,1515.5,Expert,true,13,Slovenian Open 2024
431,Odile Florian,Night,Nightmare Giving a thrill,Large,FRA,25.0821,4.0654,1515.4,Expert,true,14,Prague Agility Party 2025
432,Evelien Tewes,San,,Large,FIN,27.839,4.985,1515.4,Expert,true,10,Dutch Open 2025
433,Meiju Aihio,HAIDEE,,Large,,22.8044,3.3082,1515.2,Expert,false,18,Midsummer Dog Sports Festival 2025
434,Erlach Monika,Nala,,Large,AUT,23.8874,3.6708,1515.0,Expert,false,16,Prague Agility Party 2025
435,Manfred Mösinger,Ro,,Large,AUT,27.0888,4.7418,1514.5,Expert,true,11,Prague Agility Party 2024
436,Alena Vitáková,,Aggi od Roubenky,Large,CZE,25.6987,4.2798,1514.4,Expert,true,13,Prague Agility Party 2025
437,Anna Sobiecka,Stefan,,Large,POL,25.699,4.2804,1514.3,Expert,true,13,Polish Open 2025 (IN & L)
438,Langreiter Valentina,Five,High Five Of Austrian Diamonds,Large,AUT,27.7791,4.9895,1512.4,Expert,true,10,Austrian Agility Open 2025
439,Christina Paulik,Smiley,Empire of Fire Magical Smiley,Large,AUT,24.3771,3.8623,1511.6,Expert,false,15,Polish Open 2026 (IN & L)
440,Eden Heigel,Clark,Infinity Runners Clark Kent,Large,FRA,21.7596,2.9919,1511.4,Expert,false,20,Prague Agility Party 2024
441,Riina Kellman,,JOHAN ON OTA KIINNI JOS SAAT,Large,FIN,24.9753,4.0637,1511.4,Expert,true,14,Moravia Open 2025
442,Anne Karlsson,Berit,TheLook No-Limit Berit,Large,SWE,28.1953,5.1475,1510.1,Expert,true,9,Norwegian Open 2025
443,Darcy Ernat,Cosmo,Spitfire's Out Of This World,Large,USA,26.9322,4.7372,1508.8,Expert,true,11,Polish Open 2026 (IN & L)
444,Kaja Sajek,Misty,,Large,POL,26.9365,4.7397,1508.7,Expert,true,11,Polish Open SOFT 2025 (IN & L)
445,Benesch Juergen,Aria,Absolut Aria Alcimalimaniacs,Large,AUT,23.698,3.6706,1507.4,Expert,false,16,Prague Agility Party 2025
446,Gioacchino Bono,cp,,Large,ITA,26.1907,4.5033,1507.2,Expert,true,12,ProsecCup 2025
447,Uschi Temmel,Jill,Jill vom Weinbergland,Large,AUT,23.1224,3.4878,1506.4,Expert,false,17,Moravia Open 2025
448,Tubaldini Nunes Ricardo,Lilly,Kisfarkas Lilly Serena Williams,Large,BRA,26.8805,4.7406,1506.3,Expert,true,11,AWC 2024
449,ILARIA CARIMATI,BECKY G,,Large,ITA,24.758,4.0375,1505.8,Expert,true,14,ProsecCup 2025
450,Michaela Hadrbolcová,Chiquita,Chiquita Dai Muratori,Large,CZE,25.4829,4.2802,1505.7,Expert,true,13,Polish Open SOFT 2025 (IN & L)
451,Elodie Bertholier,O'Snow Pixie,O'Snow Pixie Des Joyeux 4 Pattes Snow,Large,FRA,29.1978,5.5258,1504.8,Expert,true,8,Slovenian Open 2025
452,Anja Blažević,Buha,,Large,HRV,27.5652,4.9868,1504.2,Expert,true,10,AWC 2024
453,Anastasiia Kartashova,Cora,,Large,UKR,26.7922,4.7315,1503.9,Expert,true,11,Polish Open SOFT 2025 (IN & L)
454,Björn Göldenboog,Jaxx,,Large,FIN,27.5385,4.9861,1503.2,Expert,true,10,Dutch Open 2025
455,Anna Kouneli,Mawlch Fiona,"Mawlch Fiona ""May"" ""Mawlch Fiona ""May""""",Large,GRC,25.3981,4.275,1502.9,Expert,true,13,AWC 2025
456,Alen Mareković,Wyn,,Large,HRV,22.0131,3.1487,1502.7,Expert,false,19,EO 2025
457,Colavolpe Lion Anaïs,Siu,Lucky summer rush to see you again,Large,FRA,24.7613,4.0656,1502.6,Expert,true,14,Hungarian Open 2025
458,Luca Soliman,,I WANT TO BREAK FREE,Large,ITA,26.0674,4.5034,1502.3,Expert,true,12,ProsecCup 2025
459,Paweł Nowak,,Black Jack Neverending Force,Large,POL,26.7613,4.7404,1501.6,Expert,true,11,Moravia Open 2025
460,Colavolpe Lion Anaïs,Wave,Lucky Summer Ocean’s Wave,Large,FRA,23.5238,3.6695,1500.6,Expert,false,16,Hungarian Open 2025
461,Younghwan Jeon,,TAMED MUSTANG YOONSDOG,Large,,28.2351,5.2454,1500.0,Expert,true,9,Midsummer Dog Sports Festival 2025
462,Patrycja Mielnicka,Nano,,Large,POL,22.9504,3.489,1499.3,Expert,false,17,Polish Open SOFT 2025 (IN & L)
463,Marko Visse,Fram,,Large,EST,25.9812,4.5046,1498.7,Expert,true,12,Polish Open 2025 (IN & L)
464,Stella Halytska,Bravo Bayonet,Bravo Bayonet Forward Ukraine,Large,UKR,24.6431,4.0654,1497.9,Expert,true,14,AWC 2025
465,Jan Sprij,Reece,Da Rise Above reece,Large,NLD,25.9559,4.5044,1497.7,Expert,true,12,AWC 2025
466,Emilia Tziliou,Mora,Jailhouse Rock Of Break The Silence,Large,GRC,25.8994,4.4985,1496.2,Expert,true,12,AWC 2025
467,Erika Nordberg,Tuva,,Large,SWE,27.3368,4.9818,1495.7,Expert,true,10,Norwegian Open 2025
468,Anni Kelkka,Lin,,Large,FIN,23.9822,3.8641,1495.6,Expert,false,15,Prague Agility Party 2024
469,Barbora Kabátová,,Here I am Mr. Speck Simple Reason,Large,,25.1962,4.2793,1494.3,Expert,true,13,Moravia Open 2025
470,Alena Divišová,Tokyo,Tokyo Think Fast Run Faster,Large,CZE,24.5494,4.0655,1494.1,Expert,true,14,Polish Open SOFT 2025 (IN & L)
471,Alisha Ferrari,Seen,Btw I'm Seen Full of rush,Large,CHE,24.5437,4.0655,1493.9,Expert,true,14,AWC 2025
472,Erika Joy Isabella Nordberg,,Airland living in a hole in one,Large,,28.0824,5.245,1493.9,Expert,true,9,Midsummer Dog Sports Festival 2025
473,de Silva Carina,Lux,Aikandi thats me the bRave Artful Dodger,Large,DNK,24.5361,4.065,1493.6,Expert,true,14,EO 2025
474,Radek Pouč,,Lucky Lucy Let’s Talk About,Large,,28.9133,5.5268,1493.3,Expert,true,8,Prague Agility Party 2025
475,Robert Bratt,Søs,Jenzan Søs Narjana,Large,NOR,25.0009,4.2259,1492.9,Expert,true,13,AWC 2025
476,Massimo Tallarico,Neil,Shepwordl it's never over Neil,Large,ITA,27.2863,4.9896,1492.7,Expert,true,10,Helvetic Agility Masters 2025
477,Nataliia Denysenko,Roy,,Large,UKR,25.81,4.5029,1492.1,Expert,true,12,Slovenian Open 2024
478,Monika Fuks,Nobleton Cayenne,,Large,,26.489,4.7364,1491.2,Expert,true,11,Midsummer Dog Sports Festival 2024
479,Marko Kivihalme,,WALKING DISASTER'S LOTUS ELITE,Large,FIN,23.288,3.6709,1491.0,Expert,false,16,Midsummer Dog Sports Festival 2025
480,Stehle  Teresa,Rika,Rika Blow my mind amazing Amber,Large,DEU,23.2845,3.6696,1491.0,Expert,false,16,Prague Agility Party 2025
481,Szabó Zsuzsanna,Gizda,,Large,HUN,22.7242,3.4864,1490.6,Expert,false,17,FMBB World Championship 2025
482,Lenka Sack,,Dreaming Sisi Neverending Force,Large,CZE,24.4459,4.0639,1490.2,Expert,true,14,Prague Agility Party 2025
483,Dominika Gawińska,Kimi,,Large,POL,25.0915,4.2806,1490.0,Expert,true,13,Polish Open SOFT 2024 (IN & L)
484,Loya VanOrder,Mojo,Empire of Fire All Good Mojo Mojito,Large,USA,25.0492,4.2763,1488.8,Expert,true,13,Norwegian Open 2025
485,Agnieszka Dudek,Odi,,Large,POL,22.1237,3.3082,1488.0,Expert,false,18,Polish Open 2026 (IN & L)
486,Max Sprinz,Redefined Benefits,Redefined Ascending Remix,Large,DEU,25.7136,4.505,1487.9,Expert,true,12,Midsummer Dog Sports Festival 2024
487,Bucharová Kristýna,Bria,Bria od Morového sloupu Bria,Large,CZE,26.415,4.739,1487.9,Expert,true,11,FMBB World Championship 2025
488,Ida Åkesson,Cocos,Greis Working Cocos,Large,SWE,25.5444,4.4515,1487.6,Expert,true,12,Norwegian Open 2025
489,Monika Rylska,Focaccia,,Large,POL,23.1917,3.6698,1487.3,Expert,false,16,EO 2025
490,Traj Tamas,Riu,Once Again Riu My Queen,Large,HUN,26.3942,4.7389,1487.1,Expert,true,11,AWC 2024
491,Alizée GUERIN,Duncan,,Large,,27.9308,5.2527,1486.9,Expert,true,9,Dutch Open 2025
492,Marko Visse,,Follow The Leader For Fire Rock,Large,EST,25.6767,4.5035,1486.7,Expert,true,12,Midsummer Dog Sports Festival 2024
493,Nicola Bianchin,cp,,Large,ITA,25.6706,4.5024,1486.5,Expert,true,12,ProsecCup 2025
494,Manuela Kroboth,Nena,Nena Nena of Austrian Starlight,Large,AUT,25.6671,4.5037,1486.2,Expert,true,12,Prague Agility Party 2025
495,Egor Suhhanov,,Follow The Leader Walter Smash,Large,EST,27.1156,4.9882,1486.0,Expert,true,10,Midsummer Dog Sports Festival 2025
496,Josefina Sipilä,SUPRAVULPES BROIDI,,Large,,26.3564,4.7375,1485.8,Expert,true,11,Midsummer Dog Sports Festival 2024
497,Mariia Evstigneeva,SVAGNI LEELA,,Large,FIN,26.9967,4.9534,1485.5,Expert,true,10,Nordic Agility Championship 2025
498,Rene Albers,Bleaze,,Large,,27.881,5.2534,1484.8,Expert,true,9,Dutch Open 2025
499,Marco Raimondi,cp,,Large,HRV,25.6093,4.5026,1484.1,Expert,true,12,ProsecCup 2025
500,Tanja Strehovec,Ferrari,BLACKSHEEP'S LULLABY FERRARI,Large,ITA,23.1038,3.6682,1484.0,Expert,false,16,Slovenian Open 2025
501,Seppo Savikko,Kwak,Quenda Vom Thurnhof,Large,FIN,24.292,4.0656,1483.8,Expert,true,14,Midsummer Dog Sports Festival 2025
502,Adam Gajzlerowicz,Dibi,Destroy Internal Blasphemous Incubation,Large,POL,23.6669,3.8595,1483.5,Expert,false,15,Polish Open SOFT 2024 (IN & L)
503,Carlo Mertens,Max,Vo2 Max of Shadow in Light,Large,FIN,24.2744,4.0633,1483.4,Expert,true,14,Dutch Open 2025
504,Jana Zvonková,,Ruli des Lutins du Darigat,Large,FRA,24.8744,4.2717,1482.4,Expert,true,13,Prague Agility Party 2025
505,Åsa Emanuelsson,,Airland High Drive,Large,SWE,23.0526,3.6658,1482.2,Expert,false,16,JOAWC/SOAWC 2024
506,Sona Matulova,,Syrma Natural elements,Large,,24.8904,4.2781,1482.2,Expert,true,13,Moravia Open 2025
507,Manuela Curin,Atomic,Be Aware Atomic,Large,AUT,23.0542,3.6715,1481.6,Expert,false,16,Austrian Agility Open 2025
508,Ramona Rumpen-Boersma,Lewis,,Large,NLD,22.4965,3.488,1481.3,Expert,false,17,EO 2025
509,Corina Eckl,Riu,Running Rabbits Black Moon,Large,,26.246,4.7385,1481.2,Expert,true,11,Moravia Open 2024
510,Renaud Mickael,Kai,Let’s Rise Kai Shepter,Large,FRA,25.5128,4.5034,1480.1,Expert,true,12,Moravia Open 2024
511,Alessandro Musicorio,,GIVE ME LOVE,Large,ITA,25.4943,4.503,1479.4,Expert,true,12,ProsecCup 2025
512,Zala Hrastnik,JON,,Large,SVN,26.2004,4.7383,1479.4,Expert,true,11,Slovenian Open 2025
513,Andrea Cacciatori,,FOLLOW YOUR DREAMS D'ISOLALTA,Large,ITA,25.4474,4.4905,1479.0,Expert,true,12,ProsecCup 2025
514,Janne Lise de Boer,Oodi,,Large,FIN,26.9279,4.9885,1478.5,Expert,true,10,Dutch Open 2025
515,Denis Martin,Nafi,Rasta Nafi of Shadow in light,Large,BEL,27.6871,5.2495,1477.5,Expert,true,9,AWC 2025
516,Noora Kangasharju,,SHADOWAY'S RAGNAR LOTHBROK,Large,,25.4386,4.5012,1477.4,Expert,true,12,Midsummer Dog Sports Festival 2024
517,Olivier Braine,Zlatan,,Large,,27.6921,5.253,1477.3,Expert,true,9,Dutch Open 2025
518,Hanni Zimmer,Cuba,Asasara Nam Nam Cuba,Large,DNK,22.9335,3.67,1476.9,Expert,false,16,Polish Open 2026 (IN & L)
519,Satu Pihlajamäki,HAKUKAAREN AARI,,Large,,22.9321,3.6704,1476.8,Expert,false,16,Midsummer Dog Sports Festival 2025
520,Monika Kuchařová,,Artemiss Misty Highland,Large,,25.4284,4.503,1476.8,Expert,true,12,Moravia Open 2025
521,Daniela Corradi,Saila,GINGERBELL SAILA TRIBAL DANCE,Large,ITA,27.6352,5.2452,1476.0,Expert,true,9,JOAWC/SOAWC 2025
522,Michela Berto,,MIND THE DOG ASTRAZENECA,Large,ITA,25.3487,4.4853,1475.7,Expert,true,12,ProsecCup 2025
523,Salas  Alejandro,Bliss,Smart as a whip An illusion of Bliss,Large,CZE,27.6485,5.2518,1475.7,Expert,true,9,Prague Agility Party 2024
524,Perry Dewitt,Wit,Nac Mach Pride Creek's Walk It Like I Talk It Mxb Mjb,Large,USA,27.6334,5.2492,1475.4,Expert,true,9,EO 2025
525,Sarune  Tautvaisaite,,Elito stilius Marseille,Large,LTU,28.4537,5.5251,1475.1,Expert,true,8,Midsummer Dog Sports Festival 2025
526,Ali Erskine,Loot,Day Sibacha Bonremo Vemsilumpa,Large,CAN,24.7106,4.2789,1475.0,Expert,true,13,Dutch Open 2025
527,Isabel Guedes,Wish,,Large,PRT,26.8414,4.9906,1474.8,Expert,true,10,EO 2025
528,Katka Tercova,Aiyta Sapanaska,,Large,AUT,25.3233,4.4905,1474.1,Expert,true,12,Moravia Open 2025
529,Gigi Danica,Flicka,,Large,DNK,24.0434,4.0654,1473.9,Expert,true,14,Norwegian Open 2025
530,Sara Penazzato,Noemi,,Large,ITA,26.0282,4.7348,1473.0,Expert,true,11,EO 2025
531,Sebastien Venat,Tekoa,River Black Tekoa Sonic Workaholic,Large,FRA,26.7847,4.9884,1472.8,Expert,true,10,Helvetic Agility Masters 2025
532,Viivi Luuri,,DRAGONFLAME'S IT TAKES TWO TO TANGO,Large,,25.305,4.5039,1471.7,Expert,true,12,Midsummer Dog Sports Festival 2024
533,Marina Sinobad,Žuno,Žuno Olujni od Pjegave Sanjaske Zuno,Large,SRB,22.2467,3.4866,1471.5,Expert,false,17,Slovenian Open 2025
534,Helene Mandl-Mösinger,Aragon,,Large,AUT,25.9925,4.7387,1471.1,Expert,true,11,Austrian Agility Open 2025
535,Nathalie de Korte-Tarant,Brave,Legends of the Future Oy the Brave,Large,FIN,23.9554,4.0608,1470.9,Expert,true,14,Dutch Open 2025
536,Eszter Szamfira,Tessa,Blackbird Gold'N Rebeits,Large,HUN,23.3584,3.8632,1470.7,Expert,false,15,EO 2025
537,Holsteens Jessica,Siou,Ready2Rock Siou Shepter,Large,CZE,27.5218,5.2532,1470.5,Competitor,true,9,Prague Agility Party 2024
538,Beata Luchowska,Kobra,Shadow of Aire Yunique,Large,SVN,21.6894,3.3127,1470.1,Competitor,false,18,Prague Agility Party 2024
539,Erwin Schoffelen,Tj,,Large,FIN,26.7175,4.9903,1469.9,Competitor,true,10,Dutch Open 2025
540,Theo Panen,Zeggie,,Large,FIN,26.6838,4.9845,1469.2,Competitor,true,10,Dutch Open 2025
541,Rita Larjava,AKATEMIAN REKKU,,Large,FIN,25.22,4.4984,1469.0,Competitor,true,12,Midsummer Dog Sports Festival 2024
542,Emilie Sales,Pep'S,Pep'S Gunly De Loustalarie Des Bourdalats,Large,FRA,25.2279,4.503,1468.8,Competitor,true,12,AWC 2025
543,Jan Fiala,Rise Up,,Large,CZE,23.9033,4.0637,1468.5,Competitor,true,14,Polish Open 2026 (IN & L)
544,Ildikó Halász,Lizi,Lizi Comme un Reve Noir,Large,HUN,26.6464,4.9869,1467.4,Competitor,true,10,JOAWC/SOAWC 2025
545,Evelyne Von Riedmatten,Jacket,Dark Jacket Of Water Valley,Large,CHE,24.5212,4.2788,1467.4,Competitor,true,13,Helvetic Agility Masters 2025
546,Samira Frei,Flexx,Flexx Beware of Terral Malaga Exclusive Edition,Large,CHE,23.8699,4.0658,1466.9,Competitor,true,14,Prague Agility Party 2025
547,Aneta Jarczak,Taco,,Large,POL,25.1477,4.4953,1466.5,Competitor,true,12,Polish Open 2025 (IN & L)
548,Nenad Kranjčević,Rix,,Large,HRV,23.2339,3.8597,1466.2,Competitor,false,15,EO 2025
549,Benediktová Markéta,Pejsek,,Large,CZE,27.4115,5.2523,1466.2,Competitor,true,9,Prague Agility Party 2024
550,Zofia Kowalczewska,Kleks,,Large,POL,26.6037,4.9913,1465.2,Competitor,true,10,Polish Open SOFT 2024 (IN & L)
551,sara penazzato,cp,,Large,ITA,25.1351,4.5037,1465.0,Competitor,true,12,ProsecCup 2025
552,Radim Knapek,,Eyes On Oasis  Herding Devils,Large,,25.1391,4.5044,1465.0,Competitor,true,12,Moravia Open 2025
553,Posset Sabrina,Ruby,Absolut Ruby Red vom Letzen Wolf,Large,AUT,23.2131,3.8634,1464.9,Competitor,false,15,Prague Agility Party 2024
554,Kateryna Kosenko,Bon,,Large,UKR,22.0688,3.4861,1464.4,Competitor,false,17,Polish Open SOFT 2025 (IN & L)
555,Klára Zavřelová,Zak,,Large,CZE,23.1827,3.862,1463.9,Competitor,false,15,Polish Open SOFT 2025 (IN & L)
556,Giovanni Salomoni,Hawk-Kobe,,Large,ITA,28.165,5.5272,1463.3,Competitor,true,8,AWC 2025
557,Caterina Rolli,,GINGERBELL PURPLE RAIN,Large,ITA,23.7569,4.0614,1462.9,Competitor,true,14,ProsecCup 2025
558,Erik Ivanov,Kaizen,Velox Crur Salamander Kaizen,Large,BGR,25.7809,4.7387,1462.6,Competitor,true,11,Polish Open 2026 (IN & L)
559,Daria Denysenko,Ashirogi Crowley,,Large,UKR,25.7803,4.7385,1462.6,Competitor,true,11,AWC 2025
560,Daniela Edlmayr,,Jolie of Austrian Diamonds,Large,AUT,25.0504,4.4956,1462.5,Competitor,true,12,ProsecCup 2025
561,Seppo Väisänen,SAUNAJAAKON KILIMANJARO,,Large,,23.7632,4.067,1462.5,Competitor,true,14,Midsummer Dog Sports Festival 2025
562,Eliška Ludvíková,Litchi,,Large,CZE,24.3544,4.265,1462.4,Competitor,true,13,Polish Open 2026 (IN & L)
563,Heidi Simonsen,Ghost,Eiri Greme Everthing Love For Ghost,Large,DNK,21.4763,3.3099,1461.9,Competitor,false,18,Polish Open 2026 (IN & L)
564,Anna Pospisilova,Teqi,,Large,SVK,21.9952,3.4869,1461.4,Competitor,false,17,Polish Open 2026 (IN & L)
565,Judit Bittmann,Chili,,Large,HUN,24.9722,4.4917,1459.9,Competitor,true,12,Polish Open 2026 (IN & L)
566,Bartos Zsuzsanna,,Call Me Ghost With Brain Inside,Large,POL,25.6556,4.7237,1459.4,Competitor,true,11,ProsecCup 2025
567,Roberto Libera,,WHITE LIES TO SHARK ZANZIBAR,Large,ITA,24.9431,4.5024,1457.4,Competitor,true,12,ProsecCup 2025
568,Mariia Evstigneeva,Ima,,Large,FIN,26.3987,4.9897,1457.2,Competitor,true,10,Polish Open 2026 (IN & L)
569,Iryna Kutsenko,Irish,,Large,UKR,25.6325,4.7364,1456.9,Competitor,true,11,Polish Open SOFT 2025 (IN & L)
570,Ema Brunovská,Bailey,,Large,SVK,25.5964,4.7395,1455.1,Competitor,true,11,Polish Open 2026 (IN & L)
571,Urska Maganja,,Be divine Freya Paws of Sky,Large,,24.1965,4.2783,1454.5,Competitor,true,13,Moravia Open 2025
572,Milena Kohutková,Lucy,,Large,SVK,26.3198,4.9902,1454.0,Competitor,true,10,JOAWC/SOAWC 2024
573,Pierre Lie,Chi,Wanderers Of Saint Wendelin Chi,Large,NLD,23.534,4.0613,1454.0,Competitor,true,14,Dutch Open 2025
574,Erik Dančišák,Nessie,NNL F Muse Nessie,Large,CZE,25.5302,4.7265,1454.0,Competitor,true,11,Slovenian Open 2025
575,Marzia Liberatori,,Moel Dilys at Shepworld,Large,ITA,24.8483,4.5027,1453.6,Competitor,true,12,ProsecCup 2025
576,ILARIA CARIMATI,ASHANTI,,Large,ITA,23.5242,4.065,1453.2,Competitor,true,14,ProsecCup 2025
577,Angela La Rocca,,QUEEN OF HEART,Large,ITA,29.635,6.1027,1453.1,Competitor,true,6,ProsecCup 2025
578,Brenca Simon,Sign,Zodiac Sign of Noble County,Large,CHE,23.5151,4.0643,1452.9,Competitor,true,14,AWC 2025
579,Anežka Štihlová,,B’Yoko Never Never Land,Large,,24.8228,4.5024,1452.6,Competitor,true,12,Moravia Open 2025
580,Bernd Rothhaar,Bliss DevlynnZ,,Large,DEU,25.5231,4.7366,1452.5,Competitor,true,11,Austrian Agility Open 2025
581,Kateřina Burdová,Flash,,Large,CZE,24.7947,4.4944,1452.5,Competitor,true,12,Polish Open 2026 (IN & L)
582,Řezníčková  Nikola,Lú,,Large,CZE,27.0385,5.2525,1451.2,Competitor,true,9,Prague Agility Party 2024
583,Chantal van der Poel,Jake,,Large,,27.0281,5.2519,1450.9,Competitor,true,9,Dutch Open 2025
584,Zuzana Hrdličková,Ličinka,Amazing Speedy Ever Sweet Hope,Large,,24.7022,4.4943,1448.8,Competitor,true,12,Moravia Open 2025
585,Anais Lion,Siu,Lucky summer rush to see you again Siu,Large,FRA,26.9642,5.2509,1448.5,Competitor,true,9,Slovenian Open 2025
